	rInmm	CH4	CO2	CO	H2O	H2	O2	T	f_Bilger
57647	8.6296	2.494549509900928e-20	0.09097131699146707	0.0019811608071544674	0.07288235005658204	3.968605221356252e-05	0.09168649263678236	1624.550920641945	0.033603908831154536
819539	1.923	0.2338339506372597	1.4901217231305846e-16	8.905899365779994e-17	8.610498051956448e-16	1.3198820748263393e-14	0.17853037576828024	299.85248822389013	0.2338307205295844
855291	2.026	0.09831987525075088	1.7387116232264522e-13	9.483866106017456e-14	9.249472595194458e-13	5.2963965551297335e-12	0.21010226495992465	299.7656775506161	0.09831732279753663
34903	13.085	0.0	0.0	0.0	0.0	5.501602978297852e-27	0.2329999954	299.792358936222	-6.386807936957916e-16
1230879	13.187999999999999	0.0	0.0	0.0	0.0	2.18260270649028e-27	0.2329999954	300.435668941826	1.6228366818810933e-11
1251987	9.2756	4.890855490061053e-19	0.008142181882726375	0.00031824845790167966	0.011524803094010905	1.2993889599424975e-05	0.2161763107401516	507.9993071196261	0.004047557728859669
483302	6.2756	1.1745012133606686e-15	0.13733233973080866	0.0089492119027407	0.12050622821981205	0.0002568757841031625	0.0062249169745386785	2235.0532183934465	0.055185754936483936
330199	9.8934	7.851085345485388e-22	7.076938208173795e-07	1.445148829322966e-07	6.291724439925621e-06	7.536779337697449e-07	0.2329939058114107	300.01711066593	2.8713103126947268e-06
1394839	1.923	0.3673266600322467	2.0313947159564964e-19	1.7204749263814928e-19	2.1419524659773427e-18	4.738431885199373e-16	0.1474048709148061	299.91029295973414	0.3673285918066336
1457720	11.012	2.0286307739295862e-33	2.164055723148208e-20	1.2275371517464768e-19	1.3825887876320535e-17	9.656862865766107e-13	0.2329999954	299.9172281406471	1.878622503340232e-12
1117012	11.85	0.0	2.0437716233516678e-31	1.3140882611002685e-29	3.0788739674141193e-27	2.2171360478855422e-18	0.2329999954	299.94209135499773	1.589573331534241e-11
265453	3.8792	0.03433534142877318	0.01674828845584992	0.005816963172523082	0.021670427594826826	0.0002427056921808845	0.18779712700736628	681.5564480524348	0.04478391134999925
